Year,Month,Day,BeginHour,Vp,Dp,Bz,Kp3,
2000.00,9.00,21.00,1500.00,453.40,2.90,0.40,1.67,
2000.00,9.00,21.00,1800.00,471.60,2.30,-1.00,2.00,
2000.00,9.00,21.00,2100.00,452.70,2.90,2.10,1.67,
2000.00,9.00,22.00,0.00,449.30,2.90,-0.70,2.67,
2000.00,9.00,22.00,300.00,454.90,3.60,-1.30,2.33,
2000.00,9.00,22.00,600.00,483.00,2.80,4.80,1.67,
2000.00,9.00,22.00,900.00,463.90,3.10,3.40,1.33,
2000.00,9.00,22.00,1200.00,460.80,2.80,3.80,1.67,
2000.00,9.00,22.00,1500.00,428.80,5.70,2.10,1.33,
2000.00,9.00,22.00,1800.00,437.00,2.10,1.10,1.67,
2000.00,9.00,22.00,2100.00,423.40,2.10,2.40,0.67,
2000.00,9.00,23.00,0.00,433.90,2.20,-3.30,2.00,
2000.00,9.00,23.00,300.00,421.60,2.50,2.50,3.00,
2000.00,9.00,23.00,600.00,430.20,2.60,4.10,1.67,
2000.00,9.00,23.00,900.00,410.10,2.00,-0.60,1.00,
2000.00,9.00,23.00,1200.00,416.40,4.90,1.20,1.67,
2000.00,9.00,23.00,1500.00,412.50,4.00,1.10,1.67,
2000.00,9.00,23.00,1800.00,418.00,2.20,2.70,1.33,
2000.00,9.00,23.00,2100.00,419.20,2.50,3.00,1.00,
2000.00,9.00,24.00,0.00,415.50,2.70,2.50,0.33,
2000.00,9.00,24.00,300.00,412.40,2.70,0.50,1.33,
2000.00,9.00,24.00,600.00,399.30,3.30,1.20,0.67,
2000.00,9.00,24.00,900.00,386.80,3.20,1.10,1.00,
2000.00,9.00,24.00,1200.00,384.90,4.60,1.80,1.33,
2000.00,9.00,24.00,1500.00,394.10,19.10,-2.90,3.00,
2000.00,9.00,24.00,1800.00,473.30,4.60,-4.40,5.00,
2000.00,9.00,24.00,2100.00,570.00,1.50,-1.80,3.33,
2000.00,9.00,25.00,0.00,564.10,1.10,-3.10,2.67,
2000.00,9.00,25.00,300.00,506.70,1.00,-1.90,2.67,
2000.00,9.00,25.00,600.00,477.40,3.20,-3.20,3.00,
2000.00,9.00,25.00,900.00,477.80,4.40,-2.00,3.33,
2000.00,9.00,25.00,1200.00,502.90,5.70,-4.20,3.33,
2000.00,9.00,25.00,1500.00,569.30,5.20,-7.80,4.00,
2000.00,9.00,25.00,1800.00,517.80,1.60,-5.90,3.67,
2000.00,9.00,25.00,2100.00,543.40,1.50,-4.60,4.00,
2000.00,9.00,26.00,0.00,527.60,1.80,-7.00,4.67,
2000.00,9.00,26.00,300.00,577.20,1.10,-2.20,4.00,
2000.00,9.00,26.00,600.00,596.10,1.30,-1.50,3.67,
2000.00,9.00,26.00,900.00,572.70,1.40,-3.90,3.67,
2000.00,9.00,26.00,1200.00,571.60,1.30,-0.90,4.33,
2000.00,9.00,26.00,1500.00,576.60,1.70,-3.10,3.00,
2000.00,9.00,26.00,1800.00,572.40,1.50,-2.90,3.00,
2000.00,9.00,26.00,2100.00,544.30,1.30,-1.10,3.33,
2000.00,9.00,27.00,0.00,545.40,1.10,-0.10,2.67,
2000.00,9.00,27.00,300.00,540.90,1.60,-2.00,2.67,
2000.00,9.00,27.00,600.00,527.50,1.40,0.10,3.33,
2000.00,9.00,27.00,900.00,553.20,1.70,-0.70,2.67,
2000.00,9.00,27.00,1200.00,550.50,1.80,-2.00,2.33,
2000.00,9.00,27.00,1500.00,513.00,1.50,-0.40,2.33,
2000.00,9.00,27.00,1800.00,541.00,2.10,-1.60,2.00,
2000.00,9.00,27.00,2100.00,558.20,2.30,-3.00,2.67,
2000.00,9.00,28.00,0.00,528.60,3.30,-3.30,2.33,
2000.00,9.00,28.00,300.00,515.60,2.50,-2.40,3.67,
2000.00,9.00,28.00,600.00,509.90,2.70,-2.10,1.67,
2000.00,9.00,28.00,900.00,482.70,3.70,-4.80,3.33,
2000.00,9.00,28.00,1200.00,463.90,3.20,-3.40,3.33,
2000.00,9.00,28.00,1500.00,438.60,3.70,-2.70,2.67,
2000.00,9.00,28.00,1800.00,430.40,1.90,-2.00,1.00,
2000.00,9.00,28.00,2100.00,427.50,1.90,-1.20,0.67,
2000.00,9.00,29.00,0.00,413.50,1.30,-1.90,2.00,
2000.00,9.00,29.00,300.00,412.20,1.80,1.70,2.33,
2000.00,9.00,29.00,600.00,400.20,2.00,3.70,0.67,
2000.00,9.00,29.00,900.00,415.60,2.60,-3.00,2.33,
2000.00,9.00,29.00,1200.00,367.30,0.90,-2.20,2.00,
2000.00,9.00,29.00,1500.00,359.40,1.00,-0.70,1.67,
2000.00,9.00,29.00,1800.00,337.00,1.10,-1.30,1.67,
2000.00,9.00,29.00,2100.00,336.60,1.30,-1.90,1.67,
2000.00,9.00,30.00,0.00,352.60,1.10,-5.00,3.33,
2000.00,9.00,30.00,300.00,363.20,2.40,-0.60,4.00,
2000.00,9.00,30.00,600.00,402.10,1.90,-10.50,5.33,
2000.00,9.00,30.00,1200.00,412.70,9.40,-11.70,5.67,
2000.00,9.00,30.00,1500.00,396.50,2.90,-8.10,5.00,
2000.00,9.00,30.00,1800.00,446.40,3.20,-5.40,5.00,
2000.00,9.00,30.00,2100.00,427.70,4.00,-4.70,6.33,
2000.00,10.00,1.00,0.00,447.20,8.10,1.30,4.00,
2000.00,10.00,1.00,300.00,427.60,4.70,-4.10,3.67,
2000.00,10.00,1.00,600.00,458.90,5.10,-2.60,3.33,
2000.00,10.00,1.00,1200.00,410.40,2.60,-0.40,1.67,
2000.00,10.00,1.00,1500.00,397.20,1.80,-1.40,2.67,
2000.00,10.00,1.00,1800.00,388.70,1.90,-1.50,1.67,
2000.00,10.00,1.00,2100.00,386.80,4.40,2.20,1.00,
2000.00,10.00,2.00,0.00,363.20,7.10,2.80,0.33,
2000.00,10.00,2.00,300.00,363.90,9.30,4.90,1.00,
2000.00,10.00,2.00,600.00,376.80,5.80,-2.50,1.33,
2000.00,10.00,2.00,900.00,373.90,3.70,-4.10,1.67,
2000.00,10.00,2.00,1200.00,378.30,9.20,-0.80,2.33,
2000.00,10.00,2.00,1500.00,379.20,4.50,-7.40,4.33,
2000.00,10.00,2.00,1800.00,383.30,4.30,-4.60,2.33,
2000.00,10.00,2.00,2100.00,392.90,3.80,-4.50,2.67,
2000.00,10.00,3.00,0.00,433.40,11.10,-6.20,4.33,
2000.00,10.00,3.00,300.00,459.30,9.00,-2.20,4.67,
2000.00,10.00,3.00,600.00,458.30,5.90,-9.10,5.00,
2000.00,10.00,3.00,900.00,451.90,5.80,-11.80,4.00,
2000.00,10.00,3.00,1200.00,427.60,5.00,-10.90,5.33,
2000.00,10.00,3.00,1500.00,434.90,4.10,9.80,4.00,
2000.00,10.00,3.00,1800.00,410.80,6.10,11.80,1.33,
2000.00,10.00,3.00,2100.00,393.80,8.20,10.60,2.00,
2000.00,10.00,4.00,0.00,422.20,7.20,-1.00,2.00,
2000.00,10.00,4.00,300.00,413.10,7.10,-8.50,3.33,
2000.00,10.00,4.00,600.00,405.10,7.10,-15.20,5.00,
2000.00,10.00,4.00,900.00,397.20,6.30,-13.90,5.00,
2000.00,10.00,4.00,1200.00,387.40,3.10,-10.40,6.33,
2000.00,10.00,4.00,1500.00,421.20,10.40,-13.50,5.67,
2000.00,10.00,4.00,1800.00,398.20,8.50,-10.00,7.33,
2000.00,10.00,4.00,2100.00,376.90,6.40,-7.50,5.67,
2000.00,10.00,5.00,0.00,364.30,7.20,-5.40,5.33,
2000.00,10.00,5.00,300.00,466.20,17.10,-9.00,6.67,
2000.00,10.00,5.00,600.00,501.30,21.60,12.70,7.67,
2000.00,10.00,5.00,900.00,515.60,23.10,-1.00,7.33,
2000.00,10.00,5.00,1200.00,519.50,17.40,-3.90,7.67,
2000.00,10.00,5.00,1500.00,513.90,11.60,2.30,6.67,
2000.00,10.00,5.00,1800.00,525.60,6.80,-4.00,6.33,
2000.00,10.00,5.00,2100.00,528.40,4.10,-2.80,5.00,
2000.00,10.00,6.00,0.00,513.60,1.90,1.20,2.67,
2000.00,10.00,6.00,300.00,493.10,1.60,3.40,0.67,
2000.00,10.00,6.00,600.00,470.40,1.80,2.60,0.67,
2000.00,10.00,6.00,900.00,432.80,2.10,4.00,0.33,
2000.00,10.00,6.00,1200.00,420.10,2.50,2.00,1.00,
2000.00,10.00,6.00,1500.00,411.80,1.70,3.40,0.33,
2000.00,10.00,6.00,1800.00,428.00,2.30,3.40,1.00,
2000.00,10.00,6.00,2100.00,430.40,2.30,3.80,0.67,
2000.00,10.00,7.00,0.00,418.00,4.50,2.90,0.00,
2000.00,10.00,7.00,300.00,407.30,3.70,1.60,1.00,
2000.00,10.00,7.00,600.00,409.20,4.00,1.20,1.33,
2000.00,10.00,7.00,900.00,405.60,3.90,0.60,1.00,
2000.00,10.00,7.00,1200.00,386.60,2.80,-2.70,2.33,
2000.00,10.00,7.00,1500.00,376.20,1.60,0.60,1.67,
2000.00,10.00,7.00,1800.00,370.10,1.80,2.50,1.67,
2000.00,10.00,7.00,2100.00,366.40,1.60,1.50,0.00,
2000.00,10.00,8.00,0.00,367.00,1.80,0.50,0.00,
2000.00,10.00,8.00,300.00,353.80,1.80,1.00,0.33,
2000.00,10.00,8.00,600.00,342.40,1.90,0.50,0.33,
2000.00,10.00,8.00,900.00,341.50,2.10,0.50,0.33,
2000.00,10.00,8.00,1200.00,330.60,2.30,-0.70,0.33,
2000.00,10.00,8.00,1500.00,333.40,1.90,-1.30,0.33,
2000.00,10.00,8.00,1800.00,334.20,2.00,-1.80,0.67,
2000.00,10.00,8.00,2100.00,329.80,2.30,-2.80,2.00,
2000.00,10.00,9.00,0.00,330.50,3.40,0.90,0.67,
2000.00,10.00,9.00,300.00,321.40,3.10,-0.70,0.33,
2000.00,10.00,9.00,600.00,320.20,2.90,0.20,0.33,
2000.00,10.00,9.00,900.00,320.70,2.90,-2.20,0.33,
2000.00,10.00,9.00,1200.00,319.60,4.30,1.70,1.00,
2000.00,10.00,9.00,1500.00,320.40,4.80,-3.20,1.00,
2000.00,10.00,9.00,1800.00,314.60,5.00,1.40,1.67,
2000.00,10.00,9.00,2100.00,326.70,6.80,-2.70,2.00,
2000.00,10.00,10.00,0.00,323.80,9.90,-5.20,2.00,
2000.00,10.00,10.00,300.00,325.50,6.40,-5.00,2.33,
2000.00,10.00,10.00,600.00,329.30,5.00,-2.80,3.00,
2000.00,10.00,10.00,900.00,330.90,2.60,-5.40,2.33,
2000.00,10.00,10.00,1200.00,337.60,4.50,-4.70,1.67,
2000.00,10.00,10.00,1500.00,346.80,3.30,-3.50,2.00,
2000.00,10.00,10.00,1800.00,343.50,3.40,-2.50,1.00,
2000.00,10.00,10.00,2100.00,331.30,3.90,-2.60,2.00,
2000.00,10.00,11.00,0.00,326.90,4.20,-3.00,4.00,
2000.00,10.00,11.00,300.00,330.80,4.20,-7.80,4.67,
2000.00,10.00,11.00,600.00,330.30,5.70,-7.10,2.33,
2000.00,10.00,11.00,900.00,327.10,3.90,0.10,1.67,
2000.00,10.00,11.00,1200.00,374.20,2.30,-3.80,2.67,
2000.00,10.00,11.00,1500.00,396.00,2.30,-1.90,1.33,
2000.00,10.00,11.00,1800.00,397.40,2.00,-3.70,3.33,
2000.00,10.00,11.00,2100.00,378.40,1.10,-3.50,1.00,
2000.00,10.00,12.00,0.00,376.50,1.20,-2.00,2.33,
2000.00,10.00,12.00,300.00,371.20,1.50,-2.20,1.00,
2000.00,10.00,12.00,600.00,359.90,1.00,-2.50,1.00,
2000.00,10.00,12.00,900.00,323.10,1.50,-2.00,1.33,
2000.00,10.00,12.00,1200.00,347.60,3.30,-4.40,1.67,
2000.00,10.00,12.00,1500.00,318.10,2.00,-1.00,1.00,
2000.00,10.00,12.00,1800.00,339.80,1.60,-2.00,1.00,
2000.00,10.00,12.00,2100.00,357.60,2.70,-0.70,3.00,
2000.00,10.00,13.00,0.00,455.50,9.30,-14.60,6.00,
2000.00,10.00,13.00,300.00,468.80,12.40,-7.30,6.67,
2000.00,10.00,13.00,600.00,470.90,20.60,10.30,3.00,
2000.00,10.00,13.00,900.00,453.20,19.00,9.80,2.33,
2000.00,10.00,13.00,1200.00,442.60,17.60,12.10,4.00,
2000.00,10.00,13.00,1500.00,428.10,13.40,5.60,4.00,
2000.00,10.00,13.00,1800.00,421.40,2.80,-5.60,3.00,
2000.00,10.00,13.00,2100.00,407.10,1.90,-8.60,1.67,
2000.00,10.00,14.00,0.00,403.60,1.80,-9.50,3.67,
2000.00,10.00,14.00,300.00,388.60,2.80,-11.30,4.67,
2000.00,10.00,14.00,600.00,385.90,3.60,-7.50,5.67,
2000.00,10.00,14.00,900.00,396.60,8.00,-6.40,5.00,
2000.00,10.00,14.00,1200.00,426.10,4.30,-8.70,5.00,
2000.00,10.00,14.00,1500.00,384.90,2.20,-6.10,5.33,
2000.00,10.00,14.00,1800.00,442.70,5.00,8.10,4.33,
2000.00,10.00,14.00,2100.00,467.90,4.70,1.60,5.00,
2000.00,10.00,15.00,0.00,489.00,3.60,4.70,2.00,
2000.00,10.00,15.00,300.00,521.10,3.90,5.80,3.00,
2000.00,10.00,15.00,600.00,501.20,3.40,6.70,1.67,
2000.00,10.00,15.00,900.00,521.90,2.60,3.60,1.67,
2000.00,10.00,15.00,1200.00,506.00,2.50,2.50,2.00,
2000.00,10.00,15.00,1500.00,525.40,2.60,5.50,1.67,
2000.00,10.00,15.00,1800.00,505.00,3.10,3.80,2.00,
2000.00,10.00,15.00,2100.00,506.30,3.90,3.30,2.00,
2000.00,10.00,16.00,0.00,572.50,3.00,-4.60,4.33,
2000.00,10.00,16.00,300.00,590.00,2.10,3.80,2.00,
2000.00,10.00,16.00,600.00,582.90,1.90,4.10,1.33,
2000.00,10.00,16.00,900.00,579.20,1.70,2.40,1.33,
2000.00,10.00,16.00,1200.00,572.00,1.60,1.10,1.67,
2000.00,10.00,16.00,1500.00,556.60,1.60,-1.30,2.67,
2000.00,10.00,16.00,1800.00,543.80,1.60,0.40,2.00,
2000.00,10.00,16.00,2100.00,543.50,1.80,-0.30,2.00,
2000.00,10.00,17.00,0.00,551.00,3.10,-1.70,3.00,
2000.00,10.00,17.00,300.00,531.00,2.40,-1.50,3.00,
2000.00,10.00,17.00,600.00,543.30,2.90,4.00,2.00,
2000.00,10.00,17.00,900.00,515.00,2.70,2.00,2.00,
2000.00,10.00,17.00,1200.00,492.50,2.90,2.70,2.00,
2000.00,10.00,17.00,1500.00,481.00,2.70,1.70,2.00,
2000.00,10.00,17.00,1800.00,480.80,3.10,-2.60,3.00,
2000.00,10.00,17.00,2100.00,468.10,2.80,2.00,2.67,
2000.00,10.00,18.00,0.00,498.50,2.80,3.20,3.00,
2000.00,10.00,18.00,300.00,468.60,3.30,-0.10,2.33,
2000.00,10.00,18.00,600.00,477.60,3.20,3.40,1.67,
2000.00,10.00,18.00,900.00,458.40,3.50,1.30,2.00,
2000.00,10.00,18.00,1200.00,461.70,3.80,-2.90,2.67,
2000.00,10.00,18.00,1500.00,450.40,3.60,0.00,1.67,
2000.00,10.00,18.00,1800.00,450.80,5.40,-2.40,1.67,
2000.00,10.00,18.00,2100.00,440.20,5.50,-1.70,2.67,
2000.00,10.00,19.00,0.00,431.90,5.70,-1.90,2.67,
2000.00,10.00,19.00,300.00,430.60,6.10,1.20,2.67,
2000.00,10.00,19.00,600.00,435.80,6.20,0.30,2.33,
2000.00,10.00,19.00,900.00,446.70,4.80,4.20,2.00,
2000.00,10.00,19.00,1200.00,425.10,6.10,-2.00,3.00,
2000.00,10.00,19.00,1500.00,427.30,3.10,4.20,1.33,
2000.00,10.00,19.00,1800.00,421.90,4.90,-1.00,1.33,
2000.00,10.00,19.00,2100.00,440.70,4.20,3.90,2.00,
2000.00,10.00,20.00,0.00,439.50,4.10,5.80,0.67,
2000.00,10.00,20.00,300.00,435.30,5.70,0.40,1.00,
2000.00,10.00,20.00,600.00,437.40,4.40,4.40,0.33,
2000.00,10.00,20.00,900.00,446.80,3.40,4.00,0.67,
2000.00,10.00,20.00,1200.00,443.00,3.00,3.20,0.33,
2000.00,10.00,20.00,1500.00,430.40,2.30,2.50,0.67,
2000.00,10.00,20.00,1800.00,444.00,2.10,2.70,1.00,
2000.00,10.00,20.00,2100.00,408.60,2.00,2.30,0.33,
2000.00,10.00,21.00,0.00,394.50,1.80,2.70,0.33,
2000.00,10.00,21.00,300.00,390.00,1.80,4.20,0.00,
2000.00,10.00,21.00,600.00,386.50,2.00,1.60,0.33,
2000.00,10.00,21.00,900.00,392.60,2.30,3.50,0.67,
2000.00,10.00,21.00,1200.00,372.90,3.00,-0.20,1.67,
2000.00,10.00,21.00,1500.00,366.80,2.40,1.00,1.33,
2000.00,10.00,21.00,1800.00,363.00,2.30,0.80,1.00,
2000.00,10.00,21.00,2100.00,363.40,2.60,1.40,0.33,
2000.00,10.00,22.00,0.00,356.80,2.50,0.80,0.67,
2000.00,10.00,22.00,300.00,363.00,3.20,2.40,0.67,
2000.00,10.00,22.00,600.00,376.30,10.40,3.90,2.00,
2000.00,10.00,22.00,900.00,463.10,2.60,-2.00,3.00,
2000.00,10.00,22.00,1200.00,513.00,2.60,-5.30,3.33,
2000.00,10.00,22.00,1500.00,566.70,3.00,-3.50,4.67,
2000.00,10.00,22.00,1800.00,565.20,2.80,-5.40,4.33,
2000.00,10.00,22.00,2100.00,522.60,3.30,-2.50,2.67,
2000.00,10.00,23.00,0.00,519.70,2.90,1.10,4.00,
2000.00,10.00,23.00,300.00,519.30,3.50,0.10,3.33,
2000.00,10.00,23.00,600.00,545.10,2.60,-0.70,3.67,
2000.00,10.00,23.00,900.00,564.40,2.20,-3.30,3.67,
2000.00,10.00,23.00,1200.00,520.20,2.60,-1.20,2.33,
2000.00,10.00,23.00,1500.00,525.80,2.30,1.10,1.67,
2000.00,10.00,23.00,1800.00,481.60,2.60,1.00,2.00,
2000.00,10.00,23.00,2100.00,483.40,1.80,-3.80,2.33,
2000.00,10.00,24.00,0.00,447.50,2.30,-1.30,2.33,
2000.00,10.00,24.00,300.00,429.40,2.50,-0.20,1.67,
2000.00,10.00,24.00,600.00,440.20,2.20,-3.30,2.33,
2000.00,10.00,24.00,900.00,459.20,1.80,-4.20,3.33,
2000.00,10.00,24.00,1200.00,440.20,2.10,-0.60,2.67,
2000.00,10.00,24.00,1500.00,438.60,1.90,0.30,1.33,
2000.00,10.00,24.00,1800.00,375.40,1.90,-0.70,1.67,
2000.00,10.00,24.00,2100.00,396.90,1.60,-1.60,1.67,
2000.00,10.00,25.00,0.00,438.10,1.70,-2.10,0.33,
2000.00,10.00,25.00,300.00,407.30,1.80,-1.60,0.67,
2000.00,10.00,25.00,600.00,407.80,1.20,-4.90,2.00,
2000.00,10.00,25.00,900.00,400.60,1.20,-5.20,2.00,
2000.00,10.00,25.00,1200.00,412.50,2.30,-1.00,2.67,
2000.00,10.00,25.00,1500.00,424.60,2.80,-1.30,1.00,
2000.00,10.00,25.00,1800.00,428.10,2.60,-2.30,1.67,
2000.00,10.00,25.00,2100.00,408.70,2.30,-4.20,2.00,
2000.00,10.00,26.00,0.00,397.20,2.20,-3.00,2.67,
2000.00,10.00,26.00,300.00,389.40,1.60,-4.90,2.33,
2000.00,10.00,26.00,600.00,384.00,2.20,-3.00,2.00,
2000.00,10.00,26.00,900.00,364.80,2.10,-2.50,2.00,
2000.00,10.00,26.00,1200.00,361.10,1.70,-2.60,2.00,
2000.00,10.00,26.00,1500.00,358.90,1.90,-1.90,1.00,
2000.00,10.00,26.00,1800.00,355.40,2.10,-0.90,1.67,
2000.00,10.00,26.00,2100.00,363.40,1.40,-3.40,2.33,
2000.00,10.00,27.00,0.00,351.10,1.60,-1.80,2.33,
2000.00,10.00,27.00,300.00,351.40,1.90,-0.90,0.33,
2000.00,10.00,27.00,600.00,359.20,2.00,-0.70,1.33,
2000.00,10.00,27.00,900.00,351.90,1.30,-3.20,1.33,
2000.00,10.00,27.00,1200.00,341.90,1.30,0.10,1.00,
2000.00,10.00,27.00,1500.00,341.30,1.60,-1.50,1.00,
2000.00,10.00,27.00,1800.00,326.70,1.60,-1.00,0.67,
2000.00,10.00,27.00,2100.00,318.20,1.30,-1.70,1.00,
2000.00,10.00,28.00,0.00,319.90,1.50,-1.50,0.67,
2000.00,10.00,28.00,300.00,320.50,1.80,-3.10,0.67,
2000.00,10.00,28.00,600.00,365.30,4.60,0.80,2.33,
2000.00,10.00,28.00,900.00,418.40,14.20,-10.50,4.67,
2000.00,10.00,28.00,1200.00,385.80,17.40,-6.30,4.00,
2000.00,10.00,28.00,1500.00,383.50,13.90,7.70,2.33,
2000.00,10.00,28.00,1800.00,358.70,18.80,1.40,3.00,
2000.00,10.00,28.00,2100.00,417.70,25.30,-10.90,5.33,
2000.00,10.00,29.00,0.00,404.30,7.60,-15.50,6.00,
2000.00,10.00,29.00,300.00,399.40,3.30,-15.60,6.00,
2000.00,10.00,29.00,600.00,386.90,2.10,-13.50,3.67,
2000.00,10.00,29.00,900.00,380.30,1.60,-11.20,4.00,
2000.00,10.00,29.00,1200.00,381.80,1.40,-10.60,3.00,
2000.00,10.00,29.00,1500.00,383.90,3.80,-9.30,3.33,
2000.00,10.00,29.00,1800.00,371.60,4.50,-6.40,3.33,
2000.00,10.00,29.00,2100.00,347.90,6.00,-3.70,2.67,
2000.00,10.00,30.00,0.00,362.80,2.70,-10.20,5.00,
2000.00,10.00,30.00,300.00,383.60,2.70,0.00,3.67,
2000.00,10.00,30.00,600.00,380.10,2.40,0.20,2.67,
2000.00,10.00,30.00,1200.00,370.30,3.70,-0.60,1.67,
2000.00,10.00,30.00,1500.00,359.00,2.10,2.00,2.00,
2000.00,10.00,30.00,1800.00,365.80,4.20,6.30,1.67,
2000.00,10.00,30.00,2100.00,353.80,3.50,8.30,1.00,
2000.00,10.00,31.00,0.00,355.30,6.50,-0.80,2.67,
2000.00,10.00,31.00,300.00,358.80,5.30,9.50,2.67,
2000.00,10.00,31.00,600.00,356.00,23.20,-3.70,1.67,
2000.00,10.00,31.00,900.00,361.60,5.70,-5.50,2.33,
2000.00,10.00,31.00,1200.00,352.50,5.10,-3.00,2.00,
2000.00,10.00,31.00,1500.00,357.90,4.50,-4.30,4.00,
2000.00,10.00,31.00,1800.00,420.90,9.50,-6.80,2.67,
2000.00,10.00,31.00,2100.00,415.30,6.50,-8.20,3.33,
2000.00,11.00,1.00,0.00,454.10,8.90,3.20,3.33,
2000.00,11.00,1.00,300.00,442.90,5.90,3.40,2.33,
2000.00,11.00,1.00,600.00,462.10,5.70,4.10,2.00,
2000.00,11.00,1.00,900.00,454.50,6.60,4.30,0.33,
2000.00,11.00,1.00,1200.00,427.20,7.00,3.30,1.00,
2000.00,11.00,1.00,1500.00,400.90,5.40,1.50,1.00,
2000.00,11.00,1.00,1800.00,399.60,5.00,2.70,1.33,
2000.00,11.00,1.00,2100.00,391.20,5.30,-1.40,2.33,
2000.00,11.00,2.00,0.00,393.40,5.70,-2.40,2.67,
2000.00,11.00,2.00,300.00,384.80,3.80,1.60,0.67,
2000.00,11.00,2.00,600.00,378.10,3.20,2.30,0.33,
2000.00,11.00,2.00,900.00,366.00,3.20,1.40,0.33,
2000.00,11.00,2.00,1200.00,360.30,5.30,-1.20,1.00,
2000.00,11.00,2.00,1500.00,356.40,4.80,1.30,0.67,
2000.00,11.00,2.00,1800.00,358.30,4.30,0.40,0.67,
2000.00,11.00,2.00,2100.00,359.20,4.40,3.10,0.67,
2000.00,11.00,3.00,0.00,358.40,4.30,3.30,0.00,
2000.00,11.00,3.00,300.00,356.20,4.00,4.50,0.00,
2000.00,11.00,3.00,900.00,341.00,5.10,4.20,0.33,
2000.00,11.00,3.00,1200.00,341.90,5.90,-2.80,1.00,
2000.00,11.00,3.00,1500.00,333.60,5.50,2.60,1.00,
2000.00,11.00,3.00,1800.00,338.30,10.00,-3.90,2.00,
2000.00,11.00,3.00,2100.00,342.00,9.40,3.50,2.00,
2000.00,11.00,4.00,0.00,357.10,9.00,5.20,3.00,
2000.00,11.00,4.00,300.00,400.30,19.00,-1.40,5.00,
2000.00,11.00,4.00,600.00,427.80,12.40,-8.50,4.00,
2000.00,11.00,4.00,900.00,413.40,10.30,-2.50,4.00,
2000.00,11.00,4.00,1200.00,428.20,7.20,-7.30,3.67,
2000.00,11.00,4.00,1500.00,459.70,5.40,-3.20,4.00,
2000.00,11.00,4.00,1800.00,488.30,4.60,-7.20,3.67,
2000.00,11.00,4.00,2100.00,570.40,4.60,7.30,3.67,
2000.00,11.00,5.00,0.00,513.90,3.80,-2.70,3.67,
2000.00,11.00,5.00,300.00,572.10,5.30,-4.50,3.00,
2000.00,11.00,5.00,600.00,598.60,4.80,4.20,2.00,
2000.00,11.00,5.00,900.00,562.30,5.60,3.60,0.67,
2000.00,11.00,5.00,1200.00,520.30,5.40,0.50,3.00,
2000.00,11.00,5.00,1500.00,506.50,4.70,-1.00,3.33,
2000.00,11.00,5.00,1800.00,501.20,3.10,-4.00,3.33,
2000.00,11.00,5.00,2100.00,491.10,2.40,-3.30,3.33,
2000.00,11.00,6.00,0.00,498.00,1.50,-4.70,3.33,
2000.00,11.00,6.00,300.00,471.60,1.30,-3.80,3.67,
2000.00,11.00,6.00,600.00,454.30,1.60,-1.80,4.00,
2000.00,11.00,6.00,900.00,566.80,3.20,-8.00,5.00,
2000.00,11.00,6.00,1200.00,591.80,4.00,-6.40,5.33,
2000.00,11.00,6.00,1500.00,609.40,3.00,-13.20,5.67,
2000.00,11.00,6.00,1800.00,593.30,11.20,-10.80,7.00,
2000.00,11.00,6.00,2100.00,570.10,11.10,4.30,5.67,
2000.00,11.00,7.00,0.00,569.90,2.00,-15.10,6.00,
2000.00,11.00,7.00,300.00,581.80,1.50,-15.80,6.67,
2000.00,11.00,7.00,600.00,527.10,3.10,-15.40,5.33,
2000.00,11.00,7.00,900.00,524.30,5.30,-13.20,5.33,
2000.00,11.00,7.00,1200.00,515.80,1.90,-5.90,3.67,
2000.00,11.00,7.00,1500.00,465.20,2.70,9.70,2.67,
2000.00,11.00,7.00,1800.00,455.40,15.50,15.40,4.00,
2000.00,11.00,7.00,2100.00,453.00,5.10,16.60,2.00,
2000.00,11.00,8.00,0.00,427.70,3.60,12.90,2.00,
2000.00,11.00,8.00,300.00,452.00,13.30,13.80,3.67,
2000.00,11.00,8.00,600.00,457.80,6.40,14.80,4.67,
2000.00,11.00,8.00,900.00,439.40,15.90,11.20,4.33,
2000.00,11.00,8.00,1200.00,480.60,12.20,4.60,3.33,
2000.00,11.00,8.00,1500.00,502.10,4.20,1.00,2.67,
2000.00,11.00,8.00,1800.00,467.00,3.50,1.70,1.67,
2000.00,11.00,8.00,2100.00,449.70,2.80,2.60,2.33,
2000.00,11.00,9.00,0.00,280.00,22.00,2.20,2.67,
2000.00,11.00,9.00,300.00,280.80,61.60,4.70,2.00,
2000.00,11.00,9.00,600.00,279.70,58.10,3.40,1.67,
2000.00,11.00,9.00,900.00,280.80,55.00,2.70,1.00,
2000.00,11.00,9.00,1200.00,280.70,51.50,0.80,3.00,
2000.00,11.00,9.00,1500.00,280.40,28.80,8.20,3.33,
2000.00,11.00,9.00,1800.00,281.60,21.00,2.10,3.00,
2000.00,11.00,9.00,2100.00,279.90,11.40,2.90,4.00,
2000.00,11.00,10.00,0.00,279.50,6.80,4.20,4.00,
2000.00,11.00,10.00,300.00,280.00,4.40,3.80,4.00,
2000.00,11.00,10.00,600.00,276.60,1.90,10.40,6.00,
2000.00,11.00,10.00,900.00,277.70,1.20,-3.90,6.33,
2000.00,11.00,10.00,1200.00,277.40,1.10,6.10,5.33,
2000.00,11.00,10.00,1500.00,279.10,0.60,5.90,3.33,
2000.00,11.00,10.00,1800.00,276.80,0.60,2.90,3.00,
